data/circles/circles_sep_factor_0.6.csv,x,y,label
0,0.4281595077606314,0.7127389139666799,0.0
1,-0.680271201501554,1.1866599262857127,0.0
2,-0.7459398023548137,1.0113188488701037,0.0
3,0.41640356885195473,1.0682831114008773,0.0
4,0.6325827904997732,0.896262956789815,0.0
5,0.23246909453492723,1.163998058245866,0.0
6,0.629338529761003,0.9145688998593726,0.0
7,-0.6377064435134664,1.0054403686515758,0.0
8,0.845596064660217,0.09328920187781332,0.0
9,0.6387124580362759,0.3389395023011753,0.0
10,0.7196311117147982,0.4719599297164818,0.0
11,0.4479190990592876,0.5821346540355287,0.0
12,0.5944311454355354,1.0130906007307927,0.0
13,-0.6290902643123938,0.6369645131978027,0.0
14,1.0505194895024914,-0.18122814634452494,0.0
15,-0.24131170889152284,1.0028788632128647,0.0
16,0.5237904024107445,0.991041257396289,0.0
17,-0.9060236521415947,1.3283809732157066,0.0
18,0.8605502513811775,0.4483896879461138,0.0
19,-0.20476608887013842,0.889894131999819,0.0
20,0.4663487524800063,0.6234787044173425,0.0
21,-1.075321451581049,0.5222858444715726,0.0
22,1.0968058132978853,0.4022089791203186,0.0
23,0.5958182681959225,0.948115717203325,0.0
24,-0.8676403645577916,0.6837809747410254,0.0
25,-1.1707628020194496,0.17607785651940705,0.0
26,0.8867146033131292,0.4943730599906052,0.0
27,0.35768106882950823,0.9525737053254247,0.0
28,0.912359940515135,0.5807361330099648,0.0
29,0.4896344310124039,0.7256064497723343,0.0
30,0.7251212157445102,0.971302898164125,0.0
31,0.021689829950685524,0.7981195493290479,0.0
32,1.112748269185817,0.18651519204094075,0.0
33,0.2169487815764029,0.822979080840661,0.0
34,0.8685175950836557,0.2591351721470906,0.0
35,-0.680100998074535,0.38524186712842623,0.0
36,-0.06358696745962694,0.8378209129021057,0.0
37,-0.3608566995047273,1.0871597367553347,0.0
38,0.593610468686776,1.0520001942439634,0.0
39,-0.6569323837308317,0.6046646638918269,0.0
40,0.6217060310556727,0.8327834180556855,0.0
41,-0.8142248459741166,0.45030851399836613,0.0
42,-0.5058821829864693,1.1293549767144095,0.0
43,-0.2573440290247921,0.637491847009973,0.0
44,-1.58662215126712,-0.14805414522136212,0.0
45,1.3171546984728768,0.05918465848922312,0.0
46,-0.4265632752750926,0.6407361425750359,0.0
47,-0.2570070690617417,1.0699961186447917,0.0
48,0.629984702882499,0.7160812414972385,0.0
49,-0.05958300773190467,0.8715035926217585,0.0
50,-1.2324443316723384,0.1262557695849078,0.0
51,-0.9904656883295223,0.45909407441950767,0.0
52,0.004735775813978275,0.7884009637058806,0.0
53,0.37696344598808407,0.7581774569746383,0.0
54,1.0785105246954905,0.924803668322997,0.0
55,0.04616516379507751,0.8127342391086609,0.0
56,0.04027517183315005,0.7940726888326965,0.0
57,-0.805126530774696,0.20913306227543266,0.0
58,0.8310502051992521,0.1325219973822995,0.0
59,1.1351537478721876,0.19643182425567562,0.0
60,-0.6121525973668305,0.16670744744426746,0.0
61,0.7206917104923597,0.9247163639722323,0.0
62,0.1430602596795862,0.9254134653470717,0.0
63,-0.41481549088758574,1.0679993314720504,0.0
64,-0.8667515028939763,0.614803891646611,0.0
65,-0.15596508712385676,0.9836098950547706,0.0
66,1.1788117832165943,0.4921018179233681,0.0
67,0.39394419011383786,0.9401163977920102,0.0
68,-1.0470409967117764,0.09113757712528736,0.0
69,0.2957195245209792,1.035849082233018,0.0
70,-0.0756563993751466,0.8258024047873649,0.0
71,0.6266183747672456,0.7944758150683138,0.0
72,-0.8753398175695786,0.5146529713108627,0.0
73,-0.5445225636878438,0.6094458333104998,0.0
74,0.8799629679495004,0.46510910375690373,0.0
75,-0.9173857839654005,0.48948321776439285,0.0
76,-0.6159871985199321,0.38365353241003164,0.0
77,-0.3030563791627962,0.5262711471411265,0.0
78,-0.7488843066700995,0.9315905158476382,0.0
79,-0.8990377798763083,-0.14251225371134307,0.0
80,-1.045752761015243,0.40024899510818984,0.0
81,-0.9770954449027671,0.36904788414949447,0.0
82,-0.9321868758389424,0.499563520631544,0.0
83,1.0105290020401267,0.3314475119278391,0.0
84,0.9767340626406943,-0.05756215351008395,0.0
85,-0.12524205275882247,1.0314451447347044,0.0
86,-0.3864484507499398,0.7637618535935169,0.0
87,0.30267799012239005,0.8410240393120126,0.0
88,0.9513863272405622,0.5070975508282141,0.0
89,-1.0391313495474288,0.4826774398511633,0.0
90,-0.6735992183411748,0.4207442298518053,0.0
91,-1.0112425122615276,-0.011255860798317613,0.0
92,0.4138036190227754,0.9305858291428744,0.0
93,0.9440181924663451,0.7339111040059161,0.0
94,0.8956341486045992,0.3779157107656751,0.0
95,0.6734901473841206,0.8889815050165883,0.0
96,-0.7041779049310003,0.31458653464965003,0.0
97,1.028775142872716,0.7488322365561294,0.0
98,-0.32082479886216236,0.9934534297038363,0.0
99,-0.7826885277498095,0.44664440906927433,0.0
100,-0.13873637215022072,1.0553154282925572,0.0
101,-1.103149754997133,0.7955758303914456,0.0
102,0.5971961103822101,0.15266499649322826,0.0
103,0.7894361936595207,0.7238018696556686,0.0
104,-0.5755672975256986,0.7721046944481866,0.0
105,-0.7491840351540036,0.7918924927862081,0.0
106,0.7923494026993165,0.3639629460047392,0.0
107,0.5079087122996895,0.7323248099892529,0.0
108,-0.8423683028474698,0.3987646677767288,0.0
109,-0.34077418670164816,0.7485578830419986,0.0
110,-1.0986121978817258,0.2400841720241919,0.0
111,0.2935270912746724,0.77897186436518,0.0
112,1.2951727624747347,-0.09464880602477417,0.0
113,-0.02727671289070295,1.3014958307196591,0.0
114,1.1311956299697397,0.25717115420658077,0.0
115,-0.6979147562689735,-0.08709194288031605,0.0
116,0.8276112758505487,0.11061856856488875,0.0
117,-1.243590200019261,0.9206232611045022,0.0
118,-0.9634179597099451,0.31391486796325546,0.0
119,-0.8739715964481475,0.16596009342369009,0.0
120,-0.8898104200419417,0.13958868600507882,0.0
121,0.6855618864980493,0.8433549693679687,0.0
122,0.25116365022743886,0.7913860039973537,0.0
123,-0.11835483360625064,0.9988533832178838,0.0
124,-1.0413629780910114,0.18990859465139484,0.0
125,0.35089220563977475,1.0793260074365716,0.0
126,1.128538183007724,0.9957976556333396,0.0
127,0.577304488340096,0.49965427788320776,0.0
128,0.43542760151104,0.8174631986575374,0.0
129,-1.0463996177820085,0.0027083210210082226,0.0
130,1.2757168460566395,-0.07257939037020728,0.0
131,-0.024706993982098552,1.2164872910567368,0.0
132,0.8695932988700997,0.5107936457130065,0.0
133,1.2106722450280571,0.6795962430373215,0.0
134,-0.2163415186489378,1.1253926964700252,0.0
135,-0.9517447278200243,0.30025129228713515,0.0
136,-0.982428448770579,0.276456681391129,0.0
137,0.23004380996767762,1.1380479403583148,0.0
138,0.4913991571854488,1.025259070094387,0.0
139,-0.013778736223988296,0.7428607910949485,0.0
140,-0.7634009178382514,0.46461357739292636,0.0
141,-0.04325434610470408,0.9191559691569133,0.0
142,0.6463047180056334,0.3952025890954736,0.0
143,-0.649843607782201,0.7515430813012696,0.0
144,0.6823595162766081,0.5629638733411724,0.0
145,0.05553666198706678,1.0018049843208434,0.0
146,-0.5414654795953752,0.8856277892671194,0.0
147,-0.34228306217818205,1.20342488773096,0.0
148,-1.2536208708702792,0.3525760683600897,0.0
149,-0.5073138494567748,1.1067724887055752,0.0
150,-1.0266274505356958,0.03541020475572321,0.0
151,0.7540241665574784,0.46104785238591617,0.0
152,0.21944858119112826,0.976265515687114,0.0
153,0.6062909147951501,0.867526485730995,0.0
154,-0.03031996535278618,1.1902940812914065,0.0
155,1.2562100617281933,0.5305600483941284,0.0
156,-0.38384889337865474,1.1306807975051438,0.0
157,0.29406522349922204,1.1182051089500382,0.0
158,0.2587451212781482,0.9754286424522755,0.0
159,-0.7901064255408075,0.3556965283592304,0.0
160,0.33559540795392767,0.6111376796630057,0.0
161,0.625510673698997,0.8674368573318644,0.0
162,-0.7633778557455968,-0.21933864511730924,0.0
163,0.3392947738090952,0.9890373329765945,0.0
164,-0.9291654817227059,0.6436543182993186,0.0
165,-0.1542655479597171,1.2118336429217451,0.0
166,-0.7672381197776763,0.7237349402666191,0.0
167,0.06990288754348517,0.69689667741474,0.0
168,-1.0474010354284193,0.08517972025508974,0.0
169,0.8158621998693931,-0.1651793613082655,0.0
170,0.14247705664747856,0.9228594384299015,0.0
171,0.46061233913681515,0.5137881333094417,0.0
172,-0.2595476801759875,0.6485684065107162,0.0
173,0.8078409373732236,0.9750412314412319,0.0
