,data/circles/circles_sep_factor_0.6.csv,x,y,label,c1,c2
0,0,0.4281595077606314,0.7127389139666799,0.0,0.07494871197491926,0.7167793471935826
1,1,-0.680271201501554,1.1866599262857127,0.0,-5.123669276291036,0.09665621640386646
2,2,-0.7459398023548137,1.0113188488701037,0.0,-4.941504022314596,0.3504180212125736
3,3,0.4164035688519547,1.0682831114008773,0.0,0.09106497328941465,4.927018009491814
4,4,0.6325827904997732,0.896262956789815,0.0,0.6519473429693647,0.012529483191572544
5,5,0.2324690945349272,1.163998058245866,0.0,-5.083738652521616,0.9984312240124161
6,6,0.629338529761003,0.9145688998593726,0.0,0.043265594299989996,0.12539262749005553
7,7,-0.6377064435134664,1.0054403686515758,0.0,0.6826793441331298,0.3862727286437262
8,8,0.845596064660217,0.0932892018778133,0.0,-5.055538466463608,0.14237311954870657
9,9,0.6387124580362759,0.3389395023011753,0.0,0.6591302744648201,5.020928313416953
10,10,0.7196311117147982,0.4719599297164818,0.0,-4.914863890965209,0.35250469034979015
11,11,0.4479190990592876,0.5821346540355287,0.0,-4.952329955921289,0.11176060631813733
12,12,0.5944311454355354,1.0130906007307927,0.0,0.942926895618114,0.5807289057497118
13,13,-0.6290902643123938,0.6369645131978027,0.0,-4.981353068817573,0.21819628724345153
14,14,1.0505194895024914,-0.1812281463445249,0.0,-5.077990935421767,0.853468806764295
15,15,-0.2413117088915228,1.002878863212865,0.0,0.13638034862745485,0.7753263588847132
16,16,0.5237904024107445,0.991041257396289,0.0,-4.836597782920536,0.7375491305665264
17,17,-0.9060236521415947,1.3283809732157066,0.0,-5.06561872232504,0.850625384577176
18,18,0.8605502513811775,0.4483896879461138,0.0,-4.837134166644133,0.9005620805930935
19,19,-0.2047660888701384,0.889894131999819,0.0,-4.953944686639253,0.9446387911440765
20,20,0.4663487524800063,0.6234787044173425,0.0,-5.09101498312628,0.9079585129941617
21,21,-1.075321451581049,0.5222858444715726,0.0,-4.9955921256783595,0.4644500954316606
22,22,1.0968058132978853,0.4022089791203186,0.0,0.3778343159077343,0.298360585156363
23,23,0.5958182681959225,0.948115717203325,0.0,-5.0253602931036125,0.46437788744633235
24,24,-0.8676403645577916,0.6837809747410254,0.0,-4.897395951115253,0.4147266979810792
25,25,-1.1707628020194496,0.176077856519407,0.0,0.8024869850641831,5.086470337587848
26,26,0.8867146033131292,0.4943730599906052,0.0,0.9777116097348507,0.9943350194129076
27,27,0.3576810688295082,0.9525737053254248,0.0,-5.005728198314016,0.18700953031632694
28,28,0.912359940515135,0.5807361330099648,0.0,-5.059329458276562,0.8466126470527464
29,29,0.4896344310124039,0.7256064497723343,0.0,-4.965543109293793,0.3671386440615123
30,30,0.7251212157445102,0.971302898164125,0.0,0.22383303642689434,4.980495056450787
31,31,0.0216898299506855,0.7981195493290479,0.0,-5.095560410628241,0.0037268804753052276
32,32,1.112748269185817,0.1865151920409407,0.0,0.04953862011226251,0.6694794654299148
