data/circles/circles_sep_factor_0.7.csv,x,y,label
0,0.023452206091370317,1.1371425310102306,0.0
1,-0.03364658574263571,0.745100710385412,0.0
2,-0.5197870913244584,0.6547175264876023,0.0
3,0.8173568938132723,1.1271148434353062,0.0
4,-0.85797728572529,0.7443189844681111,0.0
5,0.41547980457254646,0.6813758517507632,0.0
6,0.0358492483247555,1.268210406403682,0.0
7,0.39305116550579616,1.0005719300917182,0.0
8,1.1792011263270459,0.6552134894333819,0.0
9,0.8280879595852557,0.352649316744898,0.0
10,-0.915786058142497,0.7193198569266375,0.0
11,0.7346508052390427,0.6756477954152282,0.0
12,0.9943454694304963,0.07421787096349407,0.0
13,-0.3938993896291797,1.0481511765020595,0.0
14,0.8299341856819291,0.6403527667268523,0.0
15,-1.2171289520447406,0.04588072304252309,0.0
16,0.7348119011541902,0.8587289535227547,0.0
17,0.36154948120567265,0.9890109637816853,0.0
18,0.15547399069653928,1.0387299674711983,0.0
19,1.0156597920315067,0.0225029406580506,0.0
20,-1.0873944006201715,-0.6071848764487116,0.0
21,-0.90662718817036,0.31839157240200844,0.0
22,-0.13300250191793056,0.9213075554054705,0.0
23,0.6475891682534289,0.25776524504415343,0.0
24,0.9843696220022783,0.6548566325604964,0.0
25,0.252162818117142,1.2510012435149847,0.0
26,-0.7202922025208459,0.31439837563876566,0.0
27,1.0936594818187977,0.22095655128012748,0.0
28,-0.1233975373237011,1.066555654581278,0.0
29,-0.5970648577989679,0.6238237242276268,0.0
30,-0.9889484826643056,0.4950311084545757,0.0
31,-0.04734808454950487,1.15255056059897,0.0
32,0.4494411299437583,1.1057507071120334,0.0
33,0.6121431750639462,0.575261949975843,0.0
34,0.42623372307857355,1.1710002314970622,0.0
35,-1.4544835644752911,0.42619378480940073,0.0
36,-0.6330948336626891,0.5296577114422067,0.0
37,-0.5327100164597296,0.6450455756089502,0.0
38,-0.8608423258227805,1.124737368604911,0.0
39,0.08234351833070094,1.1011919625712814,0.0
40,-1.0245447050122625,0.6336933504082075,0.0
41,-0.6245856572788231,0.5645354918167259,0.0
42,-0.35301561589568253,0.9783601058656596,0.0
43,0.29916074215395383,0.7731566313961125,0.0
44,1.1075838615861668,0.44703767786555826,0.0
45,-1.209008293595466,0.20752748899107942,0.0
46,-0.11735823985705195,0.9827366592963023,0.0
47,-0.9443828760595677,0.2371151654410485,0.0
48,0.21431863376329055,0.7433090757670875,0.0
49,0.8174287409226813,0.8534358666351347,0.0
50,-0.5312360491600492,0.433243686056769,0.0
51,-0.6278059201920463,0.8739073523662222,0.0
52,-0.7442745821452457,-0.05867829071289982,0.0
53,0.3406362538911749,1.294950436161062,0.0
54,-0.3622438542093242,1.0526246860181963,0.0
55,-0.5880387324243698,0.5078844621921432,0.0
56,0.7021488008457983,0.5444474461229074,0.0
57,0.6556521549971771,-0.2950037786654067,0.0
58,-1.114555623416645,0.11040782088632958,0.0
59,-1.2776307661339137,-0.36360800429482354,0.0
60,-0.22151847172040767,1.1822512682973338,0.0
